,R,T,m,s,mutations,survival_mean,survival_var,absorption,fixation,generations,organism_count,l,correlation_length,correlation_time,seed,dfit,N,k,b,files,creature
1,17.55767721940859,10.13959121091955,0.12196432524147745,0.019880449552638565,11.0,10000.0,0.0,0.00035087719298245617,1.0,69.0,2.0,64.0,15.0,1000.0,59.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s59l64L15T1000N10_c2_parameters.csv,c2
1,48.20143869560243,29.344518521857683,0.03749640142626792,0.007535799939798105,251.0,3694.3,17226980.009999998,0.00035087719298245617,0.0,605.0,2.0,64.0,20.0,10000.0,104.0,3.127492093398814,10.0,1.0,1.0,two_depletion_nutrient_B_s104l64L20T10000N10_c1_parameters.csv,c1
1,9.096380140370094,5.5893518439263525,0.02621738575408398,0.012493638173796834,102.0,7063.8,20116844.16,0.00035087719298245617,9.0,475.0,2.0,64.0,30.0,10000.0,590.0,0.0,100000.0,1.0,1.0,two_depletion_nutrient_B_s590l64L30T10000N100000_c1_parameters.csv,c1
1,11.256794014939556,5.948083734598554,0.03315223054799214,0.023668526495091425,317.0,7375.1,13491433.289999997,0.00035087719298245617,1.0,886.0,2.0,64.0,20.0,10000.0,580.0,-10.954833333333227,100000.0,1.0,1.0,two_depletion_nutrient_B_s580l64L20T10000N100000_c1_parameters.csv,c1
1,16.781556963895532,10.0,0.12607743432769575,0.01806729640586422,5.0,10000.0,0.0,0.00035087719298245617,1.0,27.0,2.0,64.0,30.0,1000.0,317.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s317l64L30T1000N1000_c2_parameters.csv,c2
1,16.62540500069756,6.853029513222998,0.06393174601150599,0.025202138192156675,275.0,4564.4,19735997.64,0.00035087719298245617,0.0,606.0,2.0,64.0,30.0,10000.0,111.0,-0.03129641836949304,10.0,1.0,1.0,two_depletion_nutrient_B_s111l64L30T10000N10_c2_parameters.csv,c2
1,13.507681632652925,14.581716432756037,0.12213798653120822,0.016708140545682412,13.0,9005.9,8894113.290000001,0.00035087719298245617,3.0,58.0,2.0,64.0,20.0,1000.0,422.0,0.0,10000.0,1.0,1.0,two_depletion_nutrient_B_s422l64L20T1000N10000_c2_parameters.csv,c2
1,42.64920486876479,18.662705484129596,0.08391620539191788,0.013838650685703616,450.0,595.4,42604.83999999999,0.00035087719298245617,0.0,886.0,2.0,64.0,20.0,10000.0,342.0,1.95712909735812,1000.0,1.0,1.0,two_depletion_nutrient_B_s342l64L20T10000N1000_c1_parameters.csv,c1
1,13.0,10.0,0.11241981582814176,0.015,2.0,10000.0,0.0,0.00035087719298245617,1.0,14.0,2.0,64.0,30.0,500.0,394.0,0.0,10000.0,1.0,1.0,two_depletion_nutrient_B_s394l64L30T500N10000_c2_parameters.csv,c2
1,13.0,7.958236722305049,0.1392638355542505,0.019244903916631702,6.0,7017.0,20762674.8,0.00035087719298245617,2.0,30.0,2.0,64.0,20.0,500.0,24.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s24l64L20T500N10_c1_parameters.csv,c1
1,16.086227171514487,12.491496880452479,0.08101980968537113,0.03370573514812322,262.0,9229.3,5345806.410000001,0.00035087719298245617,12.0,848.0,2.0,64.0,30.0,10000.0,591.0,-15.327833333333274,100000.0,1.0,1.0,two_depletion_nutrient_B_s591l64L30T10000N100000_c2_parameters.csv,c2
1,12.131347700983017,9.161147440180805,0.15,0.022713959140216834,5.0,10000.0,0.0,0.00035087719298245617,1.0,29.0,2.0,64.0,30.0,1000.0,552.0,0.0,100000.0,1.0,1.0,two_depletion_nutrient_B_s552l64L30T1000N100000_c2_parameters.csv,c2
1,10.324952108455456,7.665759151560316,0.13899314684806838,0.019530018088037226,10.0,10000.0,0.0,0.00035087719298245617,1.0,37.0,2.0,64.0,30.0,1000.0,315.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s315l64L30T1000N1000_c2_parameters.csv,c2
1,17.249364803952624,14.712321107989883,0.12035692310012402,0.015417268522644313,8.0,10000.0,0.0,0.00035087719298245617,1.0,45.0,2.0,64.0,15.0,500.0,139.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s139l64L15T500N100_c1_parameters.csv,c1
1,13.0,9.204982627438559,0.11370901062563137,0.016929178826348146,4.0,10000.0,0.0,0.00035087719298245617,1.0,18.0,2.0,64.0,15.0,500.0,491.0,0.0,100000.0,1.0,1.0,two_depletion_nutrient_B_s491l64L15T500N100000_c2_parameters.csv,c2
1,13.0,10.0,0.11457903002475464,0.015,2.0,10000.0,0.0,0.00035087719298245617,1.0,9.0,2.0,64.0,10.0,500.0,241.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s241l64L10T500N1000_c2_parameters.csv,c2
1,13.0,8.335467329475126,0.12314321722788993,0.015034551030407036,4.0,8011.9,15810168.89,0.00035087719298245617,5.0,30.0,2.0,64.0,15.0,1000.0,410.0,0.0,10000.0,1.0,1.0,two_depletion_nutrient_B_s410l64L15T1000N10000_c1_parameters.csv,c1
1,16.445160388743062,11.487363182999891,0.15,0.0221199904898837,9.0,10000.0,0.0,0.00035087719298245617,1.0,42.0,2.0,64.0,30.0,500.0,275.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s275l64L30T500N1000_c2_parameters.csv,c2
1,11.121681216156825,9.610435021889268,0.13081324178545722,0.017437545513266792,9.0,10000.0,0.0,0.00035087719298245617,1.0,64.0,2.0,64.0,15.0,500.0,257.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s257l64L15T500N1000_c2_parameters.csv,c2
1,14.480828352987162,9.368337229261682,0.12326272057291027,0.017774307084386293,7.0,10000.0,0.0,0.00035087719298245617,1.0,42.0,2.0,64.0,10.0,1000.0,167.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s167l64L10T1000N100_c2_parameters.csv,c2
1,10.333758826576032,8.092672638725722,0.054446296136297055,0.013598159655709837,275.0,1569.1,7904783.289999997,0.00035087719298245617,0.0,727.0,2.0,64.0,30.0,10000.0,598.0,-10.62682542167272,100000.0,1.0,1.0,two_depletion_nutrient_B_s598l64L30T10000N100000_c2_parameters.csv,c2
1,15.401273345569495,10.0,0.11387154598599503,0.015,3.0,10000.0,0.0,0.00035087719298245617,1.0,12.0,2.0,64.0,30.0,1000.0,312.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s312l64L30T1000N1000_c1_parameters.csv,c1
1,17.08597746367689,37.00879027873999,0.08903232762581755,0.02785652532806245,292.0,741.0,1311404.2,0.00035087719298245617,1.0,601.0,2.0,64.0,10.0,10000.0,441.0,-6.894377525863547,10000.0,1.0,1.0,two_depletion_nutrient_B_s441l64L10T10000N10000_c2_parameters.csv,c2
1,10.8840247289336,9.017874161635758,0.12483142621662274,0.01860677227729558,9.0,10000.0,0.0,0.00035087719298245617,1.0,57.0,2.0,64.0,20.0,500.0,25.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s25l64L20T500N10_c2_parameters.csv,c2
1,13.0,10.0,0.12647508731903917,0.018008770724910073,3.0,9005.0,8910225.0,0.00035087719298245617,1.0,29.0,2.0,64.0,20.0,1000.0,301.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s301l64L20T1000N1000_c1_parameters.csv,c1
1,8.585142641100937,17.65465688547082,0.05087975850060677,0.04700970622950636,115.0,10000.0,0.0,0.00035087719298245617,1.0,554.0,2.0,64.0,10.0,10000.0,320.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s320l64L10T10000N1000_c2_parameters.csv,c2
1,13.0,10.0,0.12024156550563149,0.017407010923577382,4.0,10000.0,0.0,0.00035087719298245617,1.0,24.0,2.0,64.0,20.0,1000.0,421.0,0.0,10000.0,1.0,1.0,two_depletion_nutrient_B_s421l64L20T1000N10000_c1_parameters.csv,c1
1,22.309004035586113,9.126134576457734,0.07675651451600728,0.07541747344206483,260.0,10000.0,0.0,0.00035087719298245617,1.0,589.0,2.0,64.0,15.0,10000.0,575.0,0.0,100000.0,1.0,1.0,two_depletion_nutrient_B_s575l64L15T10000N100000_c2_parameters.csv,c2
1,13.062627248303281,8.855254344952902,0.11668962226889704,0.01574602268864996,5.0,10000.0,0.0,0.00035087719298245617,1.0,17.0,2.0,64.0,20.0,500.0,141.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s141l64L20T500N100_c1_parameters.csv,c1
1,11.11105784694244,8.81842125697779,0.13281083334151306,0.018011158087667994,5.0,10000.0,0.0,0.00035087719298245617,1.0,24.0,2.0,64.0,10.0,500.0,8.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s8l64L10T500N10_c2_parameters.csv,c2
1,12.061950243506757,10.326247378663899,0.12096405005378001,0.01457231667778712,9.0,8010.3,15835630.41,0.00035087719298245617,1.0,42.0,2.0,64.0,15.0,500.0,372.0,0.0,10000.0,1.0,1.0,two_depletion_nutrient_B_s372l64L15T500N10000_c2_parameters.csv,c2
1,10.738253485139237,11.558787946914746,0.1256341779884806,0.017511398560563093,6.0,10000.0,0.0,0.00035087719298245617,0.0,24.0,2.0,64.0,30.0,500.0,33.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s33l64L30T500N10_c2_parameters.csv,c2
1,11.772617189046477,10.0,0.11778629092358611,0.015,5.0,10000.0,0.0,0.00035087719298245617,1.0,17.0,2.0,64.0,10.0,1000.0,520.0,0.0,100000.0,1.0,1.0,two_depletion_nutrient_B_s520l64L10T1000N100000_c2_parameters.csv,c2
1,14.966919008747901,12.186663819436742,0.1035133583766074,0.020682274110821356,16.0,10000.0,0.0,0.00035087719298245617,17.0,602.0,2.0,64.0,10.0,10000.0,208.0,-4.549883255314853,100.0,1.0,1.0,two_depletion_nutrient_B_s208l64L10T10000N100_c1_parameters.csv,c1
1,13.822663336372978,17.216793247608752,0.023327560001765543,0.026659526348789583,168.0,10000.0,0.0,0.00035087719298245617,1.0,685.0,2.0,64.0,20.0,10000.0,102.0,-10.729579114027729,10.0,1.0,1.0,two_depletion_nutrient_B_s102l64L20T10000N10_c2_parameters.csv,c2
1,12.605450067162515,10.0,0.14431894905642742,0.020693479970956774,7.0,10000.0,0.0,0.00035087719298245617,1.0,26.0,2.0,64.0,20.0,500.0,389.0,0.0,10000.0,1.0,1.0,two_depletion_nutrient_B_s389l64L20T500N10000_c2_parameters.csv,c2
1,19.293503134855346,15.508185654743036,0.041547864482145834,0.007415972044774603,273.0,3883.2,7214202.76,0.00035087719298245617,24.0,832.0,2.0,64.0,30.0,10000.0,595.0,-9.743166666667548,100000.0,1.0,1.0,two_depletion_nutrient_B_s595l64L30T10000N100000_c1_parameters.csv,c1
1,16.595239614523763,7.1416139099844065,0.04993519813738913,0.04537483992642296,109.0,10000.0,0.0,0.00035087719298245617,4.0,899.0,2.0,64.0,15.0,10000.0,91.0,-16.565833333334922,10.0,1.0,1.0,two_depletion_nutrient_B_s91l64L15T10000N10_c1_parameters.csv,c1
1,13.526986503076984,10.628052852200346,0.13222518493175767,0.018045659825468352,8.0,10000.0,0.0,0.00035087719298245617,1.0,38.0,2.0,64.0,10.0,500.0,247.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s247l64L10T500N1000_c2_parameters.csv,c2
1,20.195820766624358,62.561586811765046,0.045183048212796284,0.054471971734146765,130.0,10000.0,0.0,0.00035087719298245617,0.0,616.0,2.0,64.0,15.0,10000.0,95.0,-11.822549814643025,10.0,1.0,1.0,two_depletion_nutrient_B_s95l64L15T10000N10_c1_parameters.csv,c1
1,12.912898165795713,17.054768123002884,0.00890766339508313,0.0022999997320721334,765.0,3875.5,15000040.45,0.00035087719298245617,21.0,1580.0,2.0,64.0,15.0,10000.0,572.0,-8.151999999999816,100000.0,1.0,1.0,two_depletion_nutrient_B_s572l64L15T10000N100000_c2_parameters.csv,c2
1,21.562928630005725,6.70019969102687,0.049213657817497175,0.03434822564914932,298.0,212.7,3568.81,0.00035087719298245617,0.0,936.0,2.0,64.0,10.0,10000.0,448.0,0.7417553081838832,10000.0,1.0,1.0,two_depletion_nutrient_B_s448l64L10T10000N10000_c1_parameters.csv,c1
1,12.760286327605769,12.37314955934345,0.023464250685449838,0.021257810945490122,180.0,10000.0,0.0,0.00035087719298245617,0.0,1051.0,2.0,64.0,20.0,10000.0,587.0,-16.547666666666373,100000.0,1.0,1.0,two_depletion_nutrient_B_s587l64L20T10000N100000_c2_parameters.csv,c2
1,32.61390445106268,10.173841710777749,0.018641016635142293,0.016019215277555402,127.0,10000.0,0.0,0.00035087719298245617,8.0,395.0,2.0,64.0,15.0,10000.0,215.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s215l64L15T10000N100_c1_parameters.csv,c1
1,13.0,10.0,0.13604483245264487,0.018012003111527498,3.0,10000.0,0.0,0.00035087719298245617,15.0,34.0,2.0,64.0,30.0,500.0,391.0,0.0,10000.0,1.0,1.0,two_depletion_nutrient_B_s391l64L30T500N10000_c2_parameters.csv,c2
1,22.04052524807284,14.794917296068363,0.044545443807958815,0.05885802231455175,109.0,10000.0,0.0,0.00035087719298245617,3.0,659.0,2.0,64.0,20.0,10000.0,461.0,-14.939902024875664,10000.0,1.0,1.0,two_depletion_nutrient_B_s461l64L20T10000N10000_c2_parameters.csv,c2
1,13.0,9.2848806319208,0.14092683783966936,0.020547026514039224,5.0,10000.0,0.0,0.00035087719298245617,1.0,29.0,2.0,64.0,30.0,500.0,274.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s274l64L30T500N1000_c2_parameters.csv,c2
1,17.43392157390787,8.30553371348082,0.12768857488247265,0.01747809034086643,13.0,10000.0,0.0,0.00035087719298245617,1.0,50.0,2.0,64.0,20.0,500.0,28.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s28l64L20T500N10_c1_parameters.csv,c1
1,11.040820994561942,8.339560167192678,0.1410312438074689,0.02207322414338228,11.0,10000.0,0.0,0.00035087719298245617,2.0,59.0,2.0,64.0,15.0,1000.0,539.0,0.0,100000.0,1.0,1.0,two_depletion_nutrient_B_s539l64L15T1000N100000_c1_parameters.csv,c1
1,13.0,10.0,0.1315405832446875,0.016847215033950837,2.0,10000.0,0.0,0.00035087719298245617,10.0,32.0,2.0,64.0,30.0,500.0,396.0,0.0,10000.0,1.0,1.0,two_depletion_nutrient_B_s396l64L30T500N10000_c1_parameters.csv,c1
1,5.179859907969873,51.90872077042822,0.1223745315377839,0.10425526865158664,364.0,10000.0,0.0,0.00035087719298245617,3.0,1154.0,2.0,64.0,20.0,10000.0,588.0,-16.106166666667377,100000.0,1.0,1.0,two_depletion_nutrient_B_s588l64L20T10000N100000_c2_parameters.csv,c2
1,7.597883208866127,11.686871050152991,0.0459499662419292,0.039521027332286976,333.0,10000.0,0.0,0.00035087719298245617,0.0,1139.0,2.0,64.0,15.0,10000.0,333.0,9.094947017729282e-13,1000.0,1.0,1.0,two_depletion_nutrient_B_s333l64L15T10000N1000_c2_parameters.csv,c2
1,81.2322111943775,18.86518958860831,0.2591403374242308,0.22186324059836848,315.0,10000.0,0.0,0.00035087719298245617,1.0,582.0,2.0,64.0,20.0,10000.0,341.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s341l64L20T10000N1000_c1_parameters.csv,c1
1,11.522224095866536,7.053311580810279,0.1354145446794359,0.02001298372116095,9.0,10000.0,0.0,0.00035087719298245617,1.0,42.0,2.0,64.0,30.0,1000.0,79.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s79l64L30T1000N10_c2_parameters.csv,c2
1,13.0,10.0,0.11840452833378422,0.016850426928323135,3.0,10000.0,0.0,0.00035087719298245617,1.0,42.0,2.0,64.0,10.0,1000.0,167.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s167l64L10T1000N100_c1_parameters.csv,c1
1,5.33151557355742,9.526809597177976,0.017833702349014005,0.015417725736760726,358.0,10000.0,0.0,0.00035087719298245617,19.0,867.0,2.0,64.0,10.0,10000.0,561.0,-15.622745705354305,100000.0,1.0,1.0,two_depletion_nutrient_B_s561l64L10T10000N100000_c2_parameters.csv,c2
1,14.209905959753602,10.0,0.15,0.02353213023398698,4.0,10000.0,0.0,0.00035087719298245617,1.0,20.0,2.0,64.0,20.0,1000.0,428.0,0.0,10000.0,1.0,1.0,two_depletion_nutrient_B_s428l64L20T1000N10000_c1_parameters.csv,c1
1,5.1717526932054,7.847251424644418,0.07232732538983477,0.06680711855346122,451.0,10000.0,0.0,0.00035087719298245617,46.0,1169.0,2.0,64.0,15.0,10000.0,576.0,-16.44966666666687,100000.0,1.0,1.0,two_depletion_nutrient_B_s576l64L15T10000N100000_c2_parameters.csv,c2
1,13.0,10.0,0.12734283632005228,0.017667918375198727,2.0,10000.0,0.0,0.00035087719298245617,1.0,24.0,2.0,64.0,20.0,500.0,261.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s261l64L20T500N1000_c2_parameters.csv,c2
1,16.798291123058743,9.14298310044773,0.10558748177884562,0.015958186569045248,6.0,10000.0,0.0,0.00035087719298245617,1.0,24.0,2.0,64.0,20.0,1000.0,421.0,0.0,10000.0,1.0,1.0,two_depletion_nutrient_B_s421l64L20T1000N10000_c2_parameters.csv,c2
1,38.13248005559155,7.6562932175454534,0.042309359881116025,0.040984110667182945,353.0,4726.5,20370974.85,0.00035087719298245617,0.0,666.0,2.0,64.0,30.0,10000.0,233.0,0.0033950135737086384,100.0,1.0,1.0,two_depletion_nutrient_B_s233l64L30T10000N100_c2_parameters.csv,c2
1,1.0404729487264615,36.37669900410186,0.026979214387646316,0.023153985054228006,290.0,10000.0,0.0,0.00035087719298245617,20.0,1153.0,2.0,64.0,10.0,10000.0,440.0,-16.555666666666184,10000.0,1.0,1.0,two_depletion_nutrient_B_s440l64L10T10000N10000_c1_parameters.csv,c1
1,11.77153113838144,8.57408991976469,0.10226655508081658,0.016005819125408154,8.0,10000.0,0.0,0.00035087719298245617,1.0,34.0,2.0,64.0,15.0,1000.0,56.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s56l64L15T1000N10_c2_parameters.csv,c2
1,1.5033278418043488,11.25428830695838,0.037149202923262306,0.032086534917296995,609.0,10000.0,0.0,0.00035087719298245617,104.0,1402.0,2.0,64.0,30.0,10000.0,477.0,-16.357666666665864,10000.0,1.0,1.0,two_depletion_nutrient_B_s477l64L30T10000N10000_c1_parameters.csv,c1
1,12.64058309728903,10.0,0.12393094630612084,0.01692641624695193,3.0,8011.0,15824484.8,0.00035087719298245617,2.0,22.0,2.0,64.0,10.0,1000.0,288.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s288l64L10T1000N1000_c2_parameters.csv,c2
1,13.970503414663066,10.359735564192306,0.13596985544985302,0.019310236455063277,6.0,10000.0,0.0,0.00035087719298245617,4.0,24.0,2.0,64.0,10.0,500.0,483.0,0.0,100000.0,1.0,1.0,two_depletion_nutrient_B_s483l64L10T500N100000_c2_parameters.csv,c2
1,13.0,10.0,0.109256406362943,0.015,2.0,10000.0,0.0,0.00035087719298245617,1.0,68.0,2.0,64.0,10.0,1000.0,160.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s160l64L10T1000N100_c1_parameters.csv,c1
1,13.203604338252552,10.0,0.11612770867115185,0.015,5.0,10000.0,0.0,0.00035087719298245617,1.0,31.0,2.0,64.0,20.0,500.0,26.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s26l64L20T500N10_c1_parameters.csv,c1
1,13.0,10.0,0.10994798386870953,0.015,2.0,10000.0,0.0,0.00035087719298245617,1.0,14.0,2.0,64.0,15.0,1000.0,177.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s177l64L15T1000N100_c1_parameters.csv,c1
1,13.0,10.0,0.12440147544381337,0.017996190162531137,3.0,10000.0,0.0,0.00035087719298245617,2.0,40.0,2.0,64.0,10.0,1000.0,162.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s162l64L10T1000N100_c1_parameters.csv,c1
1,12.951405249409568,8.668170834465084,0.13121682517923397,0.019735750676001657,9.0,10000.0,0.0,0.00035087719298245617,1.0,36.0,2.0,64.0,20.0,500.0,23.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s23l64L20T500N10_c2_parameters.csv,c2
1,8.409020513311516,9.090725503756948,0.11539457332837091,0.015,11.0,10000.0,0.0,0.00035087719298245617,1.0,61.0,2.0,64.0,15.0,500.0,132.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s132l64L15T500N100_c2_parameters.csv,c2
1,13.0,10.84465137539326,0.12793521817773792,0.019694406587093954,4.0,10000.0,0.0,0.00035087719298245617,1.0,56.0,2.0,64.0,10.0,1000.0,168.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s168l64L10T1000N100_c1_parameters.csv,c1
1,9.133212929341047,16.284564715684724,0.07476457833048313,0.010669651126221267,249.0,3113.5,20325620.45,0.00035087719298245617,0.0,623.0,2.0,64.0,10.0,10000.0,85.0,-0.08828990208280629,10.0,1.0,1.0,two_depletion_nutrient_B_s85l64L10T10000N10_c2_parameters.csv,c2
1,13.0,8.790491330636028,0.11904338301343403,0.015,4.0,10000.0,0.0,0.00035087719298245617,5.0,30.0,2.0,64.0,15.0,1000.0,410.0,0.0,10000.0,1.0,1.0,two_depletion_nutrient_B_s410l64L15T1000N10000_c2_parameters.csv,c2
1,8.053640531047511,4.109528969036131,0.09289219101790995,0.07976728773808825,124.0,10000.0,0.0,0.00035087719298245617,1.0,578.0,2.0,64.0,15.0,10000.0,335.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s335l64L15T10000N1000_c1_parameters.csv,c1
1,13.0,10.0,0.12496354175604492,0.018132530583932525,2.0,10000.0,0.0,0.00035087719298245617,1.0,37.0,2.0,64.0,15.0,1000.0,535.0,0.0,100000.0,1.0,1.0,two_depletion_nutrient_B_s535l64L15T1000N100000_c2_parameters.csv,c2
1,13.0,10.0,0.11834505626610681,0.015,2.0,10000.0,0.0,0.00035087719298245617,1.0,17.0,2.0,64.0,10.0,1000.0,520.0,0.0,100000.0,1.0,1.0,two_depletion_nutrient_B_s520l64L10T1000N100000_c1_parameters.csv,c1
1,1.2704247104797137,13.615284058292453,0.007970000384529918,0.007800787106654686,745.0,10000.0,0.0,0.00035087719298245617,3.0,1794.0,2.0,64.0,30.0,10000.0,476.0,-16.397333333332426,10000.0,1.0,1.0,two_depletion_nutrient_B_s476l64L30T10000N10000_c2_parameters.csv,c2
1,13.0,10.436478337487786,0.10808874938382154,0.017410072093696643,7.0,10000.0,0.0,0.00035087719298245617,3.0,34.0,2.0,64.0,10.0,1000.0,285.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s285l64L10T1000N1000_c1_parameters.csv,c1
1,10.288949276591458,10.818806987405114,0.11558736137578629,0.015,6.0,10000.0,0.0,0.00035087719298245617,1.0,25.0,2.0,64.0,15.0,500.0,374.0,0.0,10000.0,1.0,1.0,two_depletion_nutrient_B_s374l64L15T500N10000_c2_parameters.csv,c2
1,12.04670164506502,10.0,0.10861869787653917,0.01628346925914054,6.0,10000.0,0.0,0.00035087719298245617,4.0,20.0,2.0,64.0,10.0,500.0,363.0,0.0,10000.0,1.0,1.0,two_depletion_nutrient_B_s363l64L10T500N10000_c2_parameters.csv,c2
1,10.877187946824076,10.0,0.12296156679687939,0.01677806459615863,3.0,8015.4,15754549.439999998,0.00035087719298245617,2.0,13.0,2.0,64.0,20.0,1000.0,549.0,0.0,100000.0,1.0,1.0,two_depletion_nutrient_B_s549l64L20T1000N100000_c2_parameters.csv,c2
1,13.0,8.317292343548539,0.15,0.021917880352661533,4.0,10000.0,0.0,0.00035087719298245617,1.0,49.0,2.0,64.0,10.0,500.0,128.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s128l64L10T500N100_c1_parameters.csv,c1
1,6.243574625664646,3.3490488351402297,0.043064047440509186,0.035514230970863946,331.0,8584.6,8189397.4399999995,0.00035087719298245617,1.0,1082.0,2.0,64.0,10.0,10000.0,328.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s328l64L10T10000N1000_c1_parameters.csv,c1
1,13.0,11.53889994619467,0.11995501967545837,0.015816053038846856,4.0,10000.0,0.0,0.00035087719298245617,2.0,66.0,2.0,64.0,10.0,1000.0,281.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s281l64L10T1000N1000_c2_parameters.csv,c2
1,13.0,10.0,0.1264638157056977,0.018063019301156905,2.0,10000.0,0.0,0.00035087719298245617,2.0,14.0,2.0,64.0,20.0,500.0,142.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s142l64L20T500N100_c2_parameters.csv,c2
1,7.473989358755397,69.0948043185179,0.09637218528963776,0.06574936381443719,449.0,7120.3,19352294.81,0.00035087719298245617,0.0,750.0,2.0,64.0,10.0,10000.0,202.0,-0.00945617107572616,100.0,1.0,1.0,two_depletion_nutrient_B_s202l64L10T10000N100_c1_parameters.csv,c1
1,32.96188798574053,15.626446830647838,0.04622767914654041,0.04215500304893489,322.0,10000.0,0.0,0.00035087719298245617,0.0,903.0,2.0,64.0,20.0,10000.0,228.0,-12.061480048111662,100.0,1.0,1.0,two_depletion_nutrient_B_s228l64L20T10000N100_c2_parameters.csv,c2
1,11.231500059107598,11.537044717908422,0.1506060964445329,0.02511935673017315,8.0,10000.0,0.0,0.00035087719298245617,1.0,68.0,2.0,64.0,30.0,1000.0,191.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s191l64L30T1000N100_c1_parameters.csv,c1
1,11.889222109843097,14.757100011622049,0.0492774762475513,0.011458183200213216,226.0,9480.2,2431728.36,0.00035087719298245617,8.0,543.0,2.0,64.0,30.0,10000.0,113.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s113l64L30T10000N10_c2_parameters.csv,c2
1,15.313806664323348,10.0,0.1389841506905924,0.020547985795638653,7.0,9005.8,8895902.76,0.00035087719298245617,9.0,26.0,2.0,64.0,15.0,1000.0,291.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s291l64L15T1000N1000_c2_parameters.csv,c2
1,12.380454133529865,8.880812106107864,0.12871881695736048,0.017744571950964644,5.0,10000.0,0.0,0.00035087719298245617,1.0,29.0,2.0,64.0,30.0,500.0,271.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s271l64L30T500N1000_c2_parameters.csv,c2
1,13.0,10.0,0.11942481639047346,0.015,2.0,10000.0,0.0,0.00035087719298245617,4.0,30.0,2.0,64.0,15.0,500.0,492.0,0.0,100000.0,1.0,1.0,two_depletion_nutrient_B_s492l64L15T500N100000_c2_parameters.csv,c2
1,13.428852389683502,11.666827376698523,0.10124561214700818,0.016527605062282232,6.0,10000.0,0.0,0.00035087719298245617,1.0,29.0,2.0,64.0,10.0,1000.0,289.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s289l64L10T1000N1000_c2_parameters.csv,c2
1,12.355418989016854,55.23649429759957,0.148772088390935,0.04422084551865595,349.0,156.7,89.21000000000001,0.00035087719298245617,0.0,688.0,2.0,64.0,20.0,10000.0,347.0,5.083979141510099,1000.0,1.0,1.0,two_depletion_nutrient_B_s347l64L20T10000N1000_c1_parameters.csv,c1
1,11.369492594210879,8.84171749246605,0.12196566090747706,0.020054507917381625,8.0,10000.0,0.0,0.00035087719298245617,0.0,28.0,2.0,64.0,10.0,500.0,3.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s3l64L10T500N10_c1_parameters.csv,c1
