"","X","R","T","m","s","mutations","survival_mean","survival_var","absorption","fixation","generations","organism_count","l","correlation_length","correlation_time","seed","dfit","N","k","b","files","seed2","mean_mass","var_mass","mean_volume","var_volume","mean_density","var_density","mean_centroid_x","var_centroid_x","mean_centroid_y","var_centroid_y","mean_nutrient","var_nutrient","snap_centroid_x","snap_var_x","snap_centroid_y","snap_var_y","snap_mass","snap_volume","final_nutrient","snap_density","qualitative"
"42",41,12.5286721806578,3.75367686989226,0.08003831971789,0.028804651712774,51,8242.8,9872724.16,8.93e-05,0,686,1,64,10,1000,41,-0.003666666666504,10,1,1,"naive_nutrient_B_s41l64L10T1000N10_parameters.csv",41,1158.3341589261,146328.360686437,1241.391,183387.408659866,0.939001159432996,0.00271941324842,31.6676271906551,395473.843511098,31.4953051543309,394755.120606146,0.08003831971789,0,31.9287541383777,312960.060046662,31.4795052159523,313817.162968572,918.496614564091,959,0.08003831971789,0.957764978690397,"lines"
"43",42,10.9462681719801,11.5358398805441,0.127247759254901,0.03854664505592,56,8252.3,9787449.21,8.93e-05,5,723,1,64,10,1000,42,-0.335333333334347,10,1,1,"naive_nutrient_B_s42l64L10T1000N10_parameters.csv",42,1247.4654501397,169939.454012603,1398.3019,231538.742830673,0.897979090409058,0.003856996237715,31.6635165306725,425553.285828027,31.3265974093698,424048.301302977,0.127247759254901,0,31.5246558503018,517871.10363128,31.2979915441926,499411.528898593,1519.46320189593,1776,0.127247759254901,0.855553604671133,"rings"
"44",43,13.1052017036829,31.6070639567385,0.042127398520249,0.015937941515253,57,8245.6,9857944.04,8.93e-05,21,665,1,64,10,1000,43,-0.052000000000589,10,1,1,"naive_nutrient_B_s43l64L10T1000N10_parameters.csv",43,1110.50464570028,235839.333191819,1459.82388144771,500308.538528716,0.78684194066803,0.01385800846508,31.8086979423394,376809.252563072,31.8128632383428,373131.965580734,0.042127398520249,4.82e-35,0,0,0,0,0,0,0.042127398520249,NA,"rings"
"45",44,14.0293637241022,3.80763268310834,0.091606266779287,0.023537982100505,58,8237.7,9922766.41,8.93e-05,16,703,1,64,10,1000,44,0.037000000002081,10,1,1,"naive_nutrient_B_s44l64L10T1000N10_parameters.csv",44,991.086751447694,282785.523062662,1180.34795215658,783285.948147881,0.911765455515116,0.01595109164119,32.376409563404,337812.549709761,32.5401896630804,337757.755752363,0.091606266779287,1.93e-34,32.5307758151715,234766.875779197,32.453516298064,232910.310808981,687.808454048345,728,0.091606266779287,0.944791832483991,"nan"
"46",45,9.39446537806294,10.3276589774032,0.106281129911933,0.02770739375828,54,8245.3,9853914.81,8.93e-05,7,690,1,64,10,1000,45,-0.097166666668272,10,1,1,"naive_nutrient_B_s45l64L10T1000N10_parameters.csv",45,1078.43608595628,104903.683234766,1205.8962,141134.828308391,0.899039731056538,0.003251147476442,31.201084004167,367921.468253805,31.3868735396094,370020.470982477,0.106281129911933,1.93e-34,31.0182603499124,461469.651543352,31.2781108008817,461604.852042265,1332.88658475499,1454,0.106281129911933,0.916703290753088,"ringchains"
"47",46,13.0065161582846,10.6543080744008,0.103646873475658,0.024597564155616,43,8242.4,9882580.04,8.93e-05,8,625,1,64,10,1000,46,0.086666666667952,10,1,1,"naive_nutrient_B_s46l64L10T1000N10_parameters.csv",46,1054.85617269548,130503.730179381,1190.7377,185535.892087919,0.892737345200933,0.003424716462118,31.5050497071529,363262.749742086,32.0693539845378,361670.92066896,0.103646873475658,1.93e-34,31.7837260538364,257597.503528517,32.1453984336052,256568.763606429,743.42573611471,819,0.103646873475658,0.907723731519793,"rings"
"48",47,26.0221109251326,5.07288827985629,0.118029976133399,0.022940166222649,68,8236.5,9940523.05,8.93e-05,20,760,1,64,10,1000,47,0.024000000000342,10,1,1,"naive_nutrient_B_s47l64L10T1000N10_parameters.csv",47,25.1989102642334,817.557417898045,83,5839.6,0.220581715612507,0.016536040251444,21.7376068494376,391.992867546522,21.534930759885,290.369182106782,0.118029976133399,0,0,0,0,0,0,0,0.118029976133399,NA,"nan"
"49",48,5.73750803181972,3.87501845058263,0.119820291057535,0.016852914629731,51,7076.5,14723871.65,8.93e-05,15,685,1,64,10,1000,48,-0.088666666666541,10,1,1,"naive_nutrient_B_s48l64L10T1000N10_parameters.csv",48,1086.48800807493,185259.795002556,1295.16711409396,200533.259072568,0.824692902227277,0.007101199566753,31.06538780748,371514.551549685,31.3262886731292,369205.386334841,0.119820291057535,7.71e-34,0,0,0,0,0,0,0.119820291057535,NA,"mazechains"
"50",49,11.8644343225561,9.4548533656017,0.106771997346866,0.023729855011414,52,8240.8,9895397.96,8.93e-05,11,671,1,64,10,1000,49,-0.057333333332281,10,1,1,"naive_nutrient_B_s49l64L10T1000N10_parameters.csv",49,1124.93658017237,185340.133719665,1262.5701,236173.506036594,0.893608755776176,0.003625843310384,31.4805829283255,385604.948246808,31.4298307788806,382740.690070751,0.106771997346866,0,30.8769679818125,242483.136674902,31.2872314822419,247675.230916967,717.047846027546,769,0.106771997346866,0.932441932415534,"ringchains"
"51",50,13,10,0.116062398393289,0.015851127435046,5,8098.5,14463541.05,8.93e-05,8,78,1,64,15,1000,50,0,10,1,1,"naive_nutrient_B_s50l64L15T1000N10_parameters.csv",50,855.468280258681,73042.6334521688,958.5742,107371.935687929,0.897715329616797,0.003570329528993,31.4629607468672,288615.581433086,31.6919890625532,291516.046955986,0.116062398393289,1.93e-34,31.9550554777868,343152.232709668,31.6689571061954,339140.202925648,996.867681446103,1107,0.116062398393289,0.900512810701087,"ringchains"
"52",51,14.3237787176105,6.23633430910325,0.094142371478273,0.017083578318777,15,8097.8,14474179.36,8.93e-05,0,136,1,64,15,1000,51,0,10,1,1,"naive_nutrient_B_s51l64L15T1000N10_parameters.csv",51,818.384006525019,114309.38887856,895.9664,139078.543325373,0.918609790125082,0.003415412288677,31.2465691122912,278323.690205123,32.3474579237236,277594.488356982,0.094142371478273,7.7e-34,31.2099005688228,271663.423600201,32.4677848119407,273408.244413661,798.713625763714,872,0.094142371478273,0.915955992848296,"ringchains"
"53",52,12.6880149902043,8.32767821709338,0.13069946615882,0.01938130310462,10,8098.6,14461937.64,8.93e-05,7,138,1,64,15,1000,52,0,10,1,1,"naive_nutrient_B_s52l64L15T1000N10_parameters.csv",52,966.431341340124,75964.0211918901,1065.7945,88627.1745872087,0.906070723913394,0.003364342237994,31.0060362513087,330252.515545245,31.6880909542648,331593.145982879,0.13069946615882,7.7e-34,30.8077429704643,261479.737370846,32.2019724343604,262889.1571121,761.860944372141,807,0.13069946615882,0.944065606409097,"ringchains"
"54",53,13,9.68940899596978,0.101950181137535,0.015,5,8098.6,14462081.64,8.93e-05,23,76,1,64,15,1000,53,0,10,1,1,"naive_nutrient_B_s53l64L15T1000N10_parameters.csv",53,771.574942528535,23830.0483277611,867.1401,36191.3566076508,0.893860160530551,0.002935815474801,31.0477961421918,260248.276481992,31.2775709965538,261734.510219665,0.101950181137535,1.93e-34,31.1652137117465,339360.987936916,30.7252658216546,351346.144933659,1005.57316984232,1224,0.101950181137535,0.821546707387516,"rings"
"55",54,13,9.30686881115365,0.10359360933294,0.01806664606289,5,9043.8,8228865.96,8.93e-05,10,47,1,64,15,1000,54,0,10,1,1,"naive_nutrient_B_s54l64L15T1000N10_parameters.csv",54,839.250671000465,121538.283280862,939.3402,159071.567220682,0.898261163507747,0.002802445815601,32.1253204456044,286054.10088863,31.9931295174399,286409.976919008,0.10359360933294,7.7e-34,31.81760326345,290279.267841738,31.9955002794616,288093.77204562,848.194144459721,904,0.10359360933294,0.93826785891562,"rings"
